LoanID,Ally ID,RecipientID,RecipientType,LoanAmount,IssueDate,LoanType,DisbursementMeans,Status
9061,433433338996,433433338996,Ally,669,04/12/2024 17:37:08,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9064,433433335724,433433335724,Ally,631,04/12/2024 18:37:53,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9065,433433336991,433433336991,Ally,1300,04/12/2024 18:32:22,XIMPLE OPTIMIZA,STP,CANCELADO
9069,433433336471,433433336471,Ally,2400,04/12/2024 22:00:23,XIMPLE FIJO,STP,ACTIVO
9072,433433334519,433433334519,Ally,1100,04/12/2024 23:10:30,XIMPLE FIJO,STP,CANCELADO
9078,433433335162,433433335162,Ally,1500,05/12/2024 11:43:37,XIMPLE FIJO,STP,ACTIVO
9094,433433335922,433433335922,Ally,900,05/12/2024 18:07:41,XIMPLE FIJO,STP,CANCELADO
9104,433433337981,433433337981,Ally,600,06/12/2024 9:38:06,XIMPLE FIJO,STP,CANCELADO
9108,433433339293,433433339293,Ally,2500,06/12/2024 8:32:24,XIMPLE FIJO,MERCANCIA,ACTIVO
9109,433433339180,433433339180,Ally,1479,06/12/2024 10:58:22,XIMPLE FIJO,MERCANCIA,CANCELADO
9110,433433338617,433433338617,Ally,610,06/12/2024 11:14:05,XIMPLE FIJO,MERCANCIA,CANCELADO
9114,433433339262,433433339262,Ally,2392,06/12/2024 12:02:12,XIMPLE FIJO,MERCANCIA,CANCELADO
9123,433433339839,433433339839,Ally,700,06/12/2024 13:43:27,XIMPLE FIJO,MERCANCIA,ACTIVO
9131,433433338754,433433338754,Ally,1400,06/12/2024 15:55:25,XIMPLE FIJO,MERCANCIA,CANCELADO
9137,433433338565,433433338565,Ally,900,06/12/2024 16:56:31,XIMPLE FIJO,MERCANCIA,ACTIVO
9144,433433334608,433433334608,Ally,800,06/12/2024 21:30:24,XIMPLE FIJO,STP,CANCELADO
9147,433433338610,433433338610,Ally,590,07/12/2024 10:54:48,XIMPLE FIJO,MERCANCIA,CANCELADO
9150,433433338610,433433338610,Ally,984,07/12/2024 12:09:28,XIMPLE FIJO,MERCANCIA,CANCELADO
9152,433433338819,433433338819,Ally,893,07/12/2024 12:37:23,XIMPLE FIJO,MERCANCIA,CANCELADO
9155,433433333190,433433333190,Ally,1734,07/12/2024 13:48:06,XIMPLE FIJO,MERCANCIA,CANCELADO
9159,433433338588,433433338588,Ally,2115,07/12/2024 14:52:38,XIMPLE FIJO,MERCANCIA,CANCELADO
9161,433433337435,433433337435,Ally,635,07/12/2024 15:05:30,XIMPLE FIJO,MERCANCIA,ACTIVO
9167,433433333872,433433333872,Ally,862,07/12/2024 16:43:16,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9168,433433333872,433433333872,Ally,1120,07/12/2024 17:07:02,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9172,433433333086,433433333086,Ally,1038,08/12/2024 10:57:03,XIMPLE FIJO,MERCANCIA,ACTIVO
9175,433433339222,433433339222,Ally,1066,08/12/2024 11:45:56,XIMPLE FIJO,MERCANCIA,CANCELADO
9178,433433339123,433433339123,Ally,1613,08/12/2024 12:04:06,XIMPLE FIJO,MERCANCIA,CANCELADO
9185,433433339224,433433339224,Ally,2500,08/12/2024 0:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
9192,433433330336,433433330336,Ally,3309,08/12/2024 17:26:53,XIMPLE FIJO,MERCANCIA,ACTIVO
9195,433433330334,433433330334,Ally,1322,08/12/2024 17:36:32,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9198,433433339000,433433339000,Ally,900,08/12/2024 18:07:43,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9199,433433334272,433433334272,Ally,2400,09/12/2024 3:45:56,XIMPLE FIJO,STP,CANCELADO
9210,433433336847,433433336847,Ally,1200,09/12/2024 9:58:49,XIMPLE FIJO,STP,CANCELADO
9211,433433336609,433433336609,Ally,1500,09/12/2024 9:53:02,XIMPLE FIJO,STP,CANCELADO
9217,433433335395,433433335395,Ally,669,09/12/2024 11:27:30,XIMPLE FIJO,MERCANCIA,ACTIVO
9223,433433338616,433433338616,Ally,887,09/12/2024 15:22:42,XIMPLE FIJO,MERCANCIA,CANCELADO
9226,433433330348,433433330348,Ally,2500,09/12/2024 16:15:16,XIMPLE FIJO,MERCANCIA,ACTIVO
9228,433433334881,433433334881,Ally,2800,09/12/2024 17:15:27,XIMPLE FIJO,STP,ACTIVO
9231,433433339007,433433339007,Ally,1000,09/12/2024 17:36:05,XIMPLE FIJO,MERCANCIA,CANCELADO
9232,433433337870,433433337870,Ally,1100,09/12/2024 17:39:47,XIMPLE FIJO,STP,CANCELADO
9237,433433336725,433433336725,Ally,1700,09/12/2024 19:13:20,XIMPLE FIJO,STP,CANCELADO
9238,433433336725,433433336725,Ally,900,09/12/2024 19:23:33,XIMPLE FIJO,STP,CANCELADO
9246,433433330374,433433330374,Ally,620,10/12/2024 12:17:45,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9251,433433338639,433433338639,Ally,3000,10/12/2024 15:09:34,XIMPLE FIJO,MERCANCIA,ACTIVO
9261,433433337680,433433337680,Ally,700,10/12/2024 17:13:38,XIMPLE FIJO,STP,CANCELADO
9269,433433337286,433433337286,Ally,1100,10/12/2024 12:25:56,XIMPLE FIJO,STP,CANCELADO
9270,433433336478,433433336478,Ally,1800,10/12/2024 18:03:31,XIMPLE FIJO,STP,ACTIVO
9275,433433333374,3126,Client,3000,11/12/2024 9:07:24,XIMPLE FIJO,STP,ACTIVO
9276,433433335521,433433335521,Ally,700,11/12/2024 9:35:54,XIMPLE FIJO,STP,CANCELADO
9280,433433338023,433433338023,Ally,1600,11/12/2024 10:06:00,XIMPLE FIJO,MERCANCIA,CANCELADO
9283,433433334704,433433334704,Ally,1369,11/12/2024 11:25:01,XIMPLE FIJO,MERCANCIA,CANCELADO
9286,433433333086,433433333086,Ally,1048,11/12/2024 13:17:04,XIMPLE FIJO,MERCANCIA,ACTIVO
9299,433433339880,433433339880,Ally,1600,11/12/2024 16:46:07,XIMPLE FIJO,MERCANCIA,CANCELADO
9307,433433330385,433433330385,Ally,2374,11/12/2024 14:10:45,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9308,433433338819,433433338819,Ally,698,11/12/2024 18:16:45,XIMPLE FIJO,MERCANCIA,CANCELADO
9316,433433339201,433433339201,Ally,1500,12/12/2024 11:02:33,XIMPLE FIJO,MERCANCIA,CANCELADO
9317,433433330368,433433330368,Ally,1500,12/12/2024 11:44:23,XIMPLE FIJO,MERCANCIA,ACTIVO
9319,433433330347,433433330347,Ally,1500,12/12/2024 12:29:31,XIMPLE FIJO,MERCANCIA,CANCELADO
9323,433433339922,433433339922,Ally,2000,12/12/2024 11:27:17,XIMPLE FIJO,MERCANCIA,CANCELADO
9325,433433338668,433433338668,Ally,2000,12/12/2024 14:08:07,XIMPLE FIJO,MERCANCIA,CANCELADO
9331,433433338794,433433338794,Ally,2500,12/12/2024 11:40:57,XIMPLE FIJO,MERCANCIA,ACTIVO
9341,433433339848,433433339848,Ally,541,04/12/2024 19:54:09,XIMPLE FIJO,MERCANCIA,ACTIVO
9343,433433337110,433433337110,Ally,700,13/12/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
9354,433433339625,433433339625,Ally,700,13/12/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
9359,433433337474,433433337474,Ally,600,13/12/2024 09:16:20,XIMPLE FIJO,STP,ACTIVO
9381,433433339297,433433339297,Ally,2500,13/12/2024 14:22:31,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9386,433433339262,433433339262,Ally,669,13/12/2024 15:36:54,XIMPLE FIJO,MERCANCIA,CANCELADO
9387,433433333436,433433333436,Ally,3100,13/12/2024 15:46:57,XIMPLE FIJO,STP,ACTIVO
9394,433433338792,433433338792,Ally,500,13/12/2024 16:12:16,XIMPLE FIJO,STP,CANCELADO
9395,433433338817,433433338817,Ally,1100,13/12/2024 16:53:25,XIMPLE FIJO,MERCANCIA,CANCELADO
9406,433433337652,433433337652,Ally,600,13/12/2024 19:06:15,XIMPLE FIJO,STP,CANCELADO
9422,433433335232,433433335232,Ally,1850,14/12/2024 13:35:39,XIMPLE FIJO,MERCANCIA,CANCELADO
9424,433433338610,433433338610,Ally,2200,14/12/2024 13:59:54,XIMPLE FIJO,MERCANCIA,CANCELADO
9425,433433339711,433433339711,Ally,1631,14/12/2024 14:01:18,XIMPLE FIJO,MERCANCIA,ACTIVO
9432,433433336188,433433336188,Ally,1871,14/12/2024 17:14:19,XIMPLE FIJO,MERCANCIA,ACTIVO
9454,433433335922,433433335922,Ally,800,16/12/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
9458,433433334047,433433334047,Ally,1100,16/12/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
9468,433433336666,433433336666,Ally,1500,16/12/2024 03:44:13,XIMPLE FIJO,STP,ACTIVO
9471,433433334664,433433334664,Ally,20000,16/12/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
9472,433433336347,433433336347,Ally,1500,16/12/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
9475,433433339628,433433339628,Ally,700,16/12/2024 07:26:02,XIMPLE FIJO,STP,CANCELADO
9479,433433333374,433433333374,Ally,3000,16/12/2024 09:49:58,XIMPLE FIJO,STP,CANCELADO
9483,433433334047,433433334047,Ally,700,16/12/2024 10:27:54,XIMPLE FIJO,STP,CANCELADO
9484,433433334421,433433334421,Ally,1200,16/12/2024 10:33:56,XIMPLE FIJO,STP,ACTIVO
9485,433433335638,433433335638,Ally,1400,16/12/2024 10:42:40,XIMPLE FIJO,STP,ACTIVO
9490,433433339817,433433339817,Ally,600,16/12/2024 11:56:27,XIMPLE FIJO,STP,CANCELADO
9503,433433330484,433433330484,Ally,1000,16/12/2024 14:10:49,XIMPLE FIJO,STP,ACTIVO
9518,433433334962,433433334962,Ally,2000,16/12/2024 16:46:55,XIMPLE FIJO,STP,ACTIVO
9519,433433338963,433433338963,Ally,706,16/12/2024 16:57:20,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9531,433433338755,433433338755,Ally,2500,16/12/2024 18:04:03,XIMPLE FIJO,MERCANCIA,ACTIVO
9538,433433333329,6034,Client,1800,16/12/2024 19:58:50,XIMPLE FIJO,STP,ACTIVO
9539,433433333329,433433333329,Ally,2300,16/12/2024 20:32:48,XIMPLE FIJO,STP,CANCELADO
9543,433433334261,433433334261,Ally,2400,16/12/2024 21:19:56,XIMPLE FIJO,STP,CANCELADO
9555,433433339897,433433339897,Ally,8000,17/12/2024 13:59:33,XIMPLE FIJO,MERCANCIA,CANCELADO
9559,433433336279,433433336279,Ally,1792,17/12/2024 14:20:25,XIMPLE FIJO,MERCANCIA,ACTIVO
9560,433433334095,433433334095,Ally,788,17/12/2024 14:27:57,XIMPLE FIJO,MERCANCIA,CANCELADO
9562,433433338615,433433338615,Ally,1240,17/12/2024 14:05:30,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9564,433433336725,433433336725,Ally,3900,17/12/2024 14:39:47,XIMPLE FIJO,STP,CANCELADO
9570,433433337397,433433337397,Ally,500,17/12/2024 15:45:16,XIMPLE FIJO,MERCANCIA,ACTIVO
9576,433433333872,433433333872,Ally,1072,17/12/2024 16:33:35,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9595,433433334519,433433334519,Ally,1200,18/12/2024 03:24:16,XIMPLE FIJO,STP,ACTIVO
9621,433433330543,433433330543,Ally,2500,18/12/2024 14:46:10,XIMPLE FIJO,MERCANCIA,CANCELADO
9628,433433336311,433433336311,Ally,1800,18/12/2024 15:12:35,XIMPLE FIJO,STP,CANCELADO
9630,433433333894,433433333894,Ally,1269,18/12/2024 17:17:15,XIMPLE FIJO,MERCANCIA,ACTIVO
9633,433433333596,433433333596,Ally,1898,18/12/2024 17:50:31,XIMPLE FIJO,MERCANCIA,ACTIVO
9634,433433339433,433433339433,Ally,1947,18/12/2024 17:52:29,XIMPLE FIJO,MERCANCIA,CANCELADO
9638,433433339660,433433339660,Ally,1423,18/12/2024 18:31:17,XIMPLE FIJO,MERCANCIA,ACTIVO
9641,433433330534,433433330534,Ally,700,18/12/2024 20:00:11,XIMPLE FIJO,STP,CANCELADO
9644,433433333373,433433333373,Ally,5000,18/12/2024 22:18:35,XIMPLE FIJO,STP,ACTIVO
9669,433433336847,433433336847,Ally,600,19/12/2024 14:38:15,XIMPLE FIJO,STP,CANCELADO
9671,433433338819,433433338819,Ally,750,19/12/2024 15:04:34,XIMPLE FIJO,MERCANCIA,CANCELADO
9673,433433330566,433433330566,Ally,897,19/12/2024 15:20:44,XIMPLE FIJO,MERCANCIA,CANCELADO
9681,433433334608,433433334608,Ally,1300,19/12/2024 17:19:33,XIMPLE FIJO,STP,CANCELADO
9687,433433335914,433433335914,Ally,3000,19/12/2024 18:45:43,XIMPLE OPTIMIZA,STP,CANCELADO
9689,433433334573,433433334573,Ally,1300,19/12/2024 00:00:00,XIMPLE FIJO,Cashout BBVA,ACTIVO
9696,433433338635,433433338635,Ally,700,20/12/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
9700,433433330563,433433330563,Ally,2500,20/12/2024 00:00:00,XIMPLE FIJO,MERCANCIA,ACTIVO
9733,433433338925,433433338925,Ally,1941,20/12/2024 16:25:54,XIMPLE FIJO,MERCANCIA,CANCELADO
9734,433433338819,433433338819,Ally,1840,20/12/2024 16:43:51,XIMPLE FIJO,MERCANCIA,CANCELADO
9736,433433334881,433433334881,Ally,600,20/12/2024 16:52:00,XIMPLE FIJO,STP,CANCELADO
9749,433433333373,5502,Client,8200,20/12/2024 19:13:48,XIMPLE FIJO,STP,ACTIVO
9753,433433338471,433433338471,Ally,2000,20/12/2024 12:57:57,XIMPLE FIJO,STP,CANCELADO
9757,433433330423,433433330423,Ally,1227,21/12/2024 12:15:23,XIMPLE FIJO,MERCANCIA,ACTIVO
9759,433433339501,433433339501,Ally,1120,21/12/2024 12:36:02,XIMPLE FIJO,MERCANCIA,ACTIVO
9760,433433339123,433433339123,Ally,844,21/12/2024 12:43:12,XIMPLE FIJO,MERCANCIA,ACTIVO
9766,433433339501,433433339501,Ally,1250,21/12/2024 13:49:17,XIMPLE FIJO,MERCANCIA,ACTIVO
9768,433433334599,433433334599,Ally,2355,21/12/2024 13:54:39,XIMPLE FIJO,MERCANCIA,ACTIVO
9775,433433335724,433433335724,Ally,789,21/12/2024 15:53:54,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
9779,433433330334,433433330334,Ally,690,21/12/2024 17:07:06,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9781,433433330559,433433330559,Ally,3900,21/12/2024 17:20:43,XIMPLE FIJO,MERCANCIA,ACTIVO
9784,433433337052,433433337052,Ally,2000,23/12/2024 00:00:00,XIMPLE FIJO,Cashout BBVA,ACTIVO
9786,433433338610,433433338610,Ally,1267,22/12/2024 13:29:29,XIMPLE FIJO,MERCANCIA,CANCELADO
9789,433433330431,433433330431,Ally,1500,22/12/2024 13:59:01,XIMPLE FIJO,MERCANCIA,CANCELADO
9795,433433338819,433433338819,Ally,630,22/12/2024 16:08:55,XIMPLE FIJO,MERCANCIA,CANCELADO
9806,433433337007,433433337007,Ally,500,23/12/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
9808,433433337680,433433337680,Ally,500,23/12/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
9817,433433336692,433433336692,Ally,745,23/12/2024 11:43:38,XIMPLE FIJO,MERCANCIA,ACTIVO
9825,433433339081,433433339081,Ally,1000,23/12/2024 13:37:31,XIMPLE FIJO,MERCANCIA,CANCELADO
9828,433433338052,433433338052,Ally,939,23/12/2024 14:11:27,XIMPLE FIJO,MERCANCIA,ACTIVO
9833,433433338804,433433338804,Ally,884,23/12/2024 14:57:09,XIMPLE FIJO,MERCANCIA,ACTIVO
9837,433433338704,433433338704,Ally,929,23/12/2024 15:22:15,XIMPLE FIJO,MERCANCIA,ACTIVO
9838,433433337289,433433337289,Ally,1700,23/12/2024 15:22:29,XIMPLE FIJO,STP,ACTIVO
9841,433433336491,433433336491,Ally,1500,23/12/2024 15:38:30,XIMPLE OPTIMIZA,STP,ACTIVO
9843,433433339346,433433339346,Ally,1700,23/12/2024 15:01:35,XIMPLE FIJO,MERCANCIA,ACTIVO
9847,433433339510,433433339510,Ally,2000,23/12/2024 16:40:39,XIMPLE FIJO,MERCANCIA,ACTIVO
9859,433433336042,433433336042,Ally,2394,23/12/2024 18:32:26,XIMPLE FIJO,MERCANCIA,ACTIVO
9862,433433338818,433433338818,Ally,1208,23/12/2024 18:53:51,XIMPLE FIJO,MERCANCIA,ACTIVO
9864,433433335638,433433335638,Ally,500,23/12/2024 19:14:24,XIMPLE FIJO,STP,CANCELADO
9874,433433333480,433433333480,Ally,2289,24/12/2024 12:12:56,XIMPLE FIJO,MERCANCIA,CANCELADO
9876,433433339147,433433339147,Ally,518,24/12/2024 12:24:47,XIMPLE FIJO,MERCANCIA,CANCELADO
9878,433433333374,188,Client,4000,24/12/2024 12:29:06,XIMPLE FIJO,PAGO46,ACTIVO
9882,433433330639,433433330639,Ally,1200,24/12/2024 14:21:01,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9889,433433330405,433433330405,Ally,1085,24/12/2024 15:54:19,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
9890,433433338036,433433338036,Ally,1379,24/12/2024 16:09:26,XIMPLE FIJO,MERCANCIA,CANCELADO
9905,433433334881,433433334881,Ally,800,26/12/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
9909,433433336290,433433336290,Ally,3000,26/12/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
9918,433433330309,433433330309,Ally,2500,26/12/2024 08:56:25,XIMPLE FIJO,MERCANCIA,ACTIVO
9919,433433338614,433433338614,Ally,1100,26/12/2024 09:18:38,XIMPLE FIJO,STP,CANCELADO
9923,433433334608,433433334608,Ally,800,26/12/2024 11:08:43,XIMPLE FIJO,STP,CANCELADO
9924,433433338471,433433338471,Ally,4200,26/12/2024 11:14:55,XIMPLE FIJO,STP,CANCELADO
9936,433433338061,433433338061,Ally,1000,26/12/2024 16:10:35,XIMPLE FIJO,MERCANCIA,ACTIVO
9939,433433333329,5063,Client,900,26/12/2024 18:10:56,XIMPLE FIJO,STP,CANCELADO
9943,433433333329,433433333329,Ally,900,26/12/2024 20:22:08,XIMPLE FIJO,STP,CANCELADO
9944,433433337478,433433337478,Ally,600,26/12/2024 20:16:34,XIMPLE FIJO,STP,CANCELADO
9951,433433338644,433433338644,Ally,1363,27/12/2024 11:48:56,XIMPLE FIJO,MERCANCIA,ACTIVO
9952,433433334047,433433334047,Ally,1100,27/12/2024 12:59:26,XIMPLE FIJO,STP,ACTIVO
9960,433433335800,433433335800,Ally,800,27/12/2024 13:39:21,XIMPLE FIJO,STP,CANCELADO
9968,433433339262,433433339262,Ally,541,27/12/2024 14:48:36,XIMPLE FIJO,MERCANCIA,CANCELADO
9971,433433334327,433433334327,Ally,3040,27/12/2024 15:32:16,XIMPLE FIJO,MERCANCIA,ACTIVO
9972,433433337604,433433337604,Ally,500,27/12/2024 15:24:35,XIMPLE FIJO,STP,CANCELADO
9977,433433333450,433433333450,Ally,4600,27/12/2024 17:02:39,XIMPLE FIJO,STP,ACTIVO
9979,433433338792,433433338792,Ally,700,27/12/2024 17:23:42,XIMPLE FIJO,STP,CANCELADO
9983,433433338992,433433338992,Ally,1894,27/12/2024 18:17:16,XIMPLE FIJO,MERCANCIA,CANCELADO
9992,433433336922,433433336922,Ally,600,27/12/2024 20:05:24,XIMPLE FIJO,STP,CANCELADO
10001,433433336725,433433336725,Ally,4000,28/12/2024 15:03:47,XIMPLE FIJO,STP,CANCELADO
10011,433433333283,433433333283,Ally,2066,28/12/2024 17:36:08,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
10018,433433338610,433433338610,Ally,1100,29/12/2024 10:13:53,XIMPLE FIJO,MERCANCIA,CANCELADO
10025,433433336098,433433336098,Ally,900,29/12/2024 13:56:27,XIMPLE FIJO,STP,CANCELADO
10031,433433338615,433433338615,Ally,600,29/12/2024 15:52:08,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10039,433433330334,433433330334,Ally,844,29/12/2024 18:28:00,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10044,433433335964,433433335964,Ally,1500,30/12/2024 08:43:00,XIMPLE FIJO,STP,ACTIVO
10050,433433335638,433433335638,Ally,1100,30/12/2024 10:49:16,XIMPLE FIJO,STP,ACTIVO
10051,433433334573,433433334573,Ally,800,30/12/2024 11:09:41,XIMPLE FIJO,STP,CANCELADO
10055,433433330687,433433330687,Ally,1904,30/12/2024 11:58:28,XIMPLE FIJO,MERCANCIA,ACTIVO
10056,433433335232,433433335232,Ally,900,30/12/2024 12:04:08,XIMPLE FIJO,MERCANCIA,CANCELADO
10069,433433338969,433433338969,Ally,1700,30/12/2024 14:19:02,XIMPLE FIJO,MERCANCIA,CANCELADO
10078,433433337870,433433337870,Ally,1300,30/12/2024 16:39:53,XIMPLE FIJO,STP,CANCELADO
10081,433433330674,433433330674,Ally,1500,30/12/2024 17:05:09,XIMPLE FIJO,MERCANCIA,CANCELADO
10087,433433333374,433433333374,Ally,4000,30/12/2024 18:31:25,XIMPLE FIJO,STP,ACTIVO
10096,433433333430,433433333430,Ally,700,31/12/2024 07:11:59,XIMPLE FIJO,STP,ACTIVO
10104,433433334608,433433334608,Ally,500,31/12/2024 10:37:01,XIMPLE FIJO,STP,CANCELADO
10124,433433334729,433433334729,Ally,1204,31/12/2024 15:40:24,XIMPLE FIJO,MERCANCIA,ACTIVO
10138,433433335211,433433335211,Ally,3000,01/01/2025 16:04:15,XIMPLE FIJO,STP,ACTIVO
10140,433433338643,433433338643,Ally,1445,01/01/2025 18:51:19,XIMPLE FIJO,MERCANCIA,ACTIVO
10145,433433336347,433433336347,Ally,800,02/01/2025 10:22:57,XIMPLE FIJO,STP,CANCELADO
10164,433433336471,433433336471,Ally,1000,02/01/2025 17:07:17,XIMPLE FIJO,STP,ACTIVO
10165,433433339922,433433339922,Ally,1340,02/01/2025 17:15:54,XIMPLE FIJO,MERCANCIA,ACTIVO
10167,433433334047,433433334047,Ally,1300,02/01/2025 17:17:37,XIMPLE FIJO,STP,ACTIVO
10170,433433334573,433433334573,Ally,500,02/01/2025 18:15:21,XIMPLE FIJO,STP,CANCELADO
10177,433433339625,433433339625,Ally,500,02/01/2025 21:29:32,XIMPLE FIJO,STP,CANCELADO
10179,433433334519,433433334519,Ally,700,03/01/2025 0:50:46,XIMPLE FIJO,STP,CANCELADO
10182,433433334573,433433334573,Ally,500,03/01/2025 9:25:58,XIMPLE FIJO,Cashout BBVA,CANCELADO
10196,433433339817,433433339817,Ally,500,03/01/2025 14:12:13,XIMPLE FIJO,STP,CANCELADO
10198,433433335638,433433335638,Ally,500,03/01/2025 14:53:19,XIMPLE FIJO,STP,ACTIVO
10212,433433334608,433433334608,Ally,1200,03/01/2025 16:32:45,XIMPLE FIJO,STP,ACTIVO
10213,433433338917,433433338917,Ally,870,03/01/2025 16:35:52,XIMPLE FIJO,MERCANCIA,CANCELADO
10218,433433330425,433433330425,Ally,821,03/01/2025 16:59:51,XIMPLE FIJO,MERCANCIA,ACTIVO
10222,433433339120,433433339120,Ally,1120,03/01/2025 17:55:52,XIMPLE FIJO,MERCANCIA,ACTIVO
10223,433433330471,433433330471,Ally,1000,03/01/2025 17:36:11,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10224,433433337794,433433337794,Ally,2300,03/01/2025 16:48:38,XIMPLE FIJO,STP,CANCELADO
10233,433433330654,433433330654,Ally,2500,03/01/2025 18:32:45,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10235,433433336847,433433336847,Ally,1000,03/01/2025 14:21:35,XIMPLE FIJO,STP,CANCELADO
10236,433433333329,5751,Client,1200,03/01/2025 19:27:40,XIMPLE FIJO,STP,ACTIVO
10248,433433338526,433433338526,Ally,1238,04/01/2025 13:34:24,XIMPLE FIJO,MERCANCIA,ACTIVO
10271,433433333872,433433333872,Ally,810,04/01/2025 17:59:26,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
10280,433433338617,433433338617,Ally,810,05/01/2025 11:56:28,XIMPLE FIJO,MERCANCIA,ACTIVO
10283,433433339711,433433339711,Ally,755,05/01/2025 13:22:41,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10284,433433338905,433433338905,Ally,1338,05/01/2025 13:32:05,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10287,433433336712,433433336712,Ally,668,05/01/2025 13:57:06,XIMPLE FIJO,MERCANCIA,CANCELADO
10294,433433334480,433433334480,Ally,1493,05/01/2025 16:20:56,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10308,433433333512,433433333512,Ally,2598,06/01/2025 10:26:29,XIMPLE FIJO,MERCANCIA,CANCELADO
10328,433433335169,433433335169,Ally,1315,06/01/2025 16:49:25,XIMPLE FIJO,MERCANCIA,ACTIVO
10330,433433339262,433433339262,Ally,1873,06/01/2025 16:55:56,XIMPLE FIJO,MERCANCIA,CANCELADO
10334,433433338565,433433338565,Ally,500,06/01/2025 15:29:27,XIMPLE FIJO,MERCANCIA,ACTIVO
10337,433433330425,433433330425,Ally,643,06/01/2025 18:04:20,XIMPLE FIJO,MERCANCIA,ACTIVO
10346,433433333430,433433333430,Ally,600,07/01/2025 5:43:11,XIMPLE FIJO,STP,ACTIVO
10347,433433337680,433433337680,Ally,700,07/01/2025 7:51:05,XIMPLE FIJO,STP,CANCELADO
10348,433433335922,433433335922,Ally,800,07/01/2025 8:56:27,XIMPLE FIJO,STP,CANCELADO
10351,433433333329,433433333329,Ally,3500,07/01/2025 0:00:00,XIMPLE FIJO,STP,ACTIVO
10355,433433337397,433433337397,Ally,546,07/01/2025 10:25:48,XIMPLE FIJO,MERCANCIA,ACTIVO
10359,433433337981,433433337981,Ally,500,07/01/2025 9:57:43,XIMPLE FIJO,STP,CANCELADO
10362,433433339090,433433339090,Ally,2500,07/01/2025 12:26:33,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10364,433433333436,433433333436,Ally,2400,07/01/2025 0:00:00,XIMPLE FIJO,STP,ACTIVO
10371,433433336847,433433336847,Ally,900,07/01/2025 14:26:26,XIMPLE FIJO,STP,CANCELADO
10379,433433338616,433433338616,Ally,1169,07/01/2025 15:44:53,XIMPLE FIJO,MERCANCIA,CANCELADO
10381,433433337289,433433337289,Ally,700,07/01/2025 16:36:57,XIMPLE FIJO,STP,ACTIVO
10402,433433337981,433433337981,Ally,500,08/01/2025 11:15:18,XIMPLE FIJO,STP,CANCELADO
10403,433433338610,433433338610,Ally,561,08/01/2025 11:21:14,XIMPLE FIJO,MERCANCIA,CANCELADO
10405,433433339237,433433339237,Ally,700,08/01/2025 12:39:22,XIMPLE FIJO,STP,CANCELADO
10413,433433339899,433433339899,Ally,650,08/01/2025 15:20:54,XIMPLE FIJO,MERCANCIA,CANCELADO
10417,433433339103,433433339103,Ally,685,08/01/2025 16:32:11,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
10419,433433339260,433433339260,Ally,1500,08/01/2025 17:00:49,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10421,433433336991,433433336991,Ally,1200,08/01/2025 0:00:00,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
10428,433433338603,433433338603,Ally,2000,31/12/2024 21:13:54,XIMPLE FIJO,MERCANCIA,CANCELADO
